"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"123780";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-25T00:00:00Z";"-19.8167";"74.2833"
"123781";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-26T00:00:00Z";"-20.5833";"72.65"
"123782";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-27T00:00:00Z";"-21.4";"70.8"
"123783";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-28T00:00:00Z";"-21.7667";"69.3667"
"123784";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-29T00:00:00Z";"-22.4";"68.0333"
"123785";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-30T00:00:00Z";"-22.9";"66.8"
"123786";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-31T00:00:00Z";"-23.1167";"65.9667"
"123787";"Veere";"8265.1";"Batavia";"Middelburg";"1790-1-1T00:00:00Z";"-23.25";"65.5167"
"123788";"Veere";"8265.1";"Batavia";"Middelburg";"1790-1-2T00:00:00Z";"-23.5833";"64.6333"
"123779";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-24T00:00:00Z";"-19.4";"75.4"
"123778";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-23T00:00:00Z";"-19.05";"76.5833"
"123777";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-22T00:00:00Z";"-18.9167";"77.5333"
"123768";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-13T00:00:00Z";"-13.9667";"90.8"
"123769";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-14T00:00:00Z";"-14.6833";"88.8667"
"123770";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-15T00:00:00Z";"-15.15";"87.3667"
"123771";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-16T00:00:00Z";"-15.55";"86.2167"
"123772";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-17T00:00:00Z";"-15.95";"84.95"
"123773";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-18T00:00:00Z";"-16.5333";"83.6"
"123774";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-19T00:00:00Z";"-17.15";"82.15"
"123775";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-20T00:00:00Z";"-17.6833";"80.7833"
"123776";"Veere";"8265.1";"Batavia";"Middelburg";"1789-12-21T00:00:00Z";"-18.4167";"78.9167"
