"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"49621";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-30T00:00:00Z";"-1.66";"-23.9167"
"49602";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-11T00:00:00Z";"5.23333";"-18.15"
"49610";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-19T00:00:00Z";"5.11667";"-19.1667"
"49606";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-15T00:00:00Z";"4.9";"-18.45"
"49612";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-21T00:00:00Z";"4.7";"-19.4667"
"49609";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-18T00:00:00Z";"5.25";"-19.2167"
"49608";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-17T00:00:00Z";"5.13333";"-19.05"
"49607";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-16T00:00:00Z";"4.71667";"-18.7833"
"49605";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-14T00:00:00Z";"5.9";"-18.4"
"49604";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-13T00:00:00Z";"5.6";"-18.2333"
"49603";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-12T00:00:00Z";"5.58333";"-18.25"
"49601";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-10T00:00:00Z";"5.5";"-17.9167"
"49600";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-9T00:00:00Z";"5.96667";"-18"
"49613";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-22T00:00:00Z";"4.85";"-19.6667"
"49614";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-23T00:00:00Z";"4.41667";"-20.1833"
"49615";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-24T00:00:00Z";"4.1";"-20.5667"
"49616";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-25T00:00:00Z";"3.35";"-21.4833"
"49611";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-6-20T00:00:00Z";"4.81667";"-19.1667"
"49736";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-11-19T00:00:00Z";"1.39";"89.28"
"49748";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-12-1T00:00:00Z";"6.86";"82.34"
"49749";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-12-2T00:00:00Z";"5.6";"80.7"
"49750";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-12-3T00:00:00Z";"5.9";"80"
"49751";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-12-4T00:00:00Z";"6.48333";"79.9"
"49752";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-12-5T00:00:00Z";"6.9167";"79.8667"
"49626";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-7-5T00:00:00Z";"-7.61";"-26.3167"
"49627";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-7-6T00:00:00Z";"-8.78";"-27.1167"
"49628";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-7-7T00:00:00Z";"-10.21";"-27.9167"
"49747";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-11-30T00:00:00Z";"6.75";"82.35"
"49746";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-11-29T00:00:00Z";"6.57";"82.41"
"49745";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-11-28T00:00:00Z";"6.61";"82.33"
"49737";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-11-20T00:00:00Z";"2.55";"88.91"
"49738";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-11-21T00:00:00Z";"4.95";"88.18"
"49739";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-11-22T00:00:00Z";"6.59";"86.24"
"49740";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-11-23T00:00:00Z";"6.91";"86.25"
"49741";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-11-24T00:00:00Z";"7.09";"85.4"
"49742";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-11-25T00:00:00Z";"7.15";"85.03"
"49743";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-11-26T00:00:00Z";"6.88";"84.1"
"49744";"Gouverneur Generaal de Klerk";"4600.3";"Rammekens";"Ceylon";"1788-11-27T00:00:00Z";"6.75";"83.21"
