"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"132811";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-2-17T00:00:00Z";"-35.0667";"1.56"
"132794";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-31T00:00:00Z";"-29.4";"-22.8333"
"132793";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-30T00:00:00Z";"-28.2";"-23.3167"
"132792";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-29T00:00:00Z";"-27.5333";"-23.6333"
"132791";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-28T00:00:00Z";"-26.4";"-24.25"
"132790";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-27T00:00:00Z";"-25.1333";"-24.25"
"132789";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-26T00:00:00Z";"-24.8";"-24.85"
"132788";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-25T00:00:00Z";"-25.0667";"-25.25"
"132787";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-24T00:00:00Z";"-24.8";"-25.25"
"132786";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-23T00:00:00Z";"-23.7333";"-25.75"
"132785";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-22T00:00:00Z";"-22.4833";"-26.4833"
"132784";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-21T00:00:00Z";"-21.25";"-26.95"
"132783";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-20T00:00:00Z";"-19.4667";"-26.95"
"132782";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-1-19T00:00:00Z";"-17.6167";"-26.95"
"132795";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-2-1T00:00:00Z";"-30.6167";"-21.9333"
"132796";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-2-2T00:00:00Z";"-31.25";"-20.55"
"132797";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-2-3T00:00:00Z";"-32.0333";"-18.75"
"132810";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-2-16T00:00:00Z";"-34.5";"0.1"
"132809";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-2-15T00:00:00Z";"-34.35";"0.41"
"132808";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-2-14T00:00:00Z";"-34.0333";"0.816667"
"132807";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-2-13T00:00:00Z";"-34.8833";"-0.25"
"132806";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-2-12T00:00:00Z";"-35.05";"-2.23333"
"132805";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-2-11T00:00:00Z";"-34.3833";"-5.23333"
"132804";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-2-10T00:00:00Z";"-33.7833";"-7.08333"
"132803";"Westerveld";"3918.2";"Rammekens";"Ceylon";"1765-2-9T00:00:00Z";"-33.3333";"-8.33333"
