"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"29184";"Bos en Hoven";"3781.4";"Colombo";"Batavia";"1761-3-22T00:00:00Z";"3.55";"80.6333"
"29163";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-9-10T00:00:00Z";"-0.283333";"65.9333"
"29162";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-9-9T00:00:00Z";"-1.68333";"66.4333"
"29161";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-9-8T00:00:00Z";"-2.56667";"66.7667"
"29160";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-9-7T00:00:00Z";"-3.23333";"67.0333"
"29179";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-9-28T00:00:00Z";NULL;NULL
"29180";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-10-7T00:00:00Z";"7.33333";NULL
"29181";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-10-8T00:00:00Z";"6.9167";"79.8667"
"29182";"Bos en Hoven";"3781.4";"Colombo";"Batavia";"1761-3-20T00:00:00Z";"5.7";"79.5167"
"29183";"Bos en Hoven";"3781.4";"Colombo";"Batavia";"1761-3-21T00:00:00Z";"4.71667";"79.8167"
"29185";"Bos en Hoven";"3781.4";"Colombo";"Batavia";"1761-3-23T00:00:00Z";"2.96667";"81.5833"
"29159";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-9-6T00:00:00Z";"-3.35";"66.75"
"29158";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-9-5T00:00:00Z";"-4.4";"66.2833"
"29157";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-9-4T00:00:00Z";"-6.3";"66.2833"
"29147";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-8-25T00:00:00Z";"-26.8";"66.2833"
"29146";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-8-24T00:00:00Z";"-28.2833";"66.2833"
"29148";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-8-26T00:00:00Z";"-25.2";"66.3167"
"29149";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-8-27T00:00:00Z";"-32.2333";"16.2833"
"29150";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-8-28T00:00:00Z";"-21.8833";"66.2833"
"29151";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-8-29T00:00:00Z";"-20.0667";"66.2833"
"29152";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-8-30T00:00:00Z";"-17.8667";"66.2833"
"29153";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-8-31T00:00:00Z";"-15.8167";"66.2833"
"29154";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-9-1T00:00:00Z";"-13.2";"66.2833"
"29155";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-9-2T00:00:00Z";"-10.3333";"66.2833"
"29156";"Bos en Hoven";"3781.4";"Rotterdam";"Colombo";"1760-9-3T00:00:00Z";"-8.15";"66.2833"
"29186";"Bos en Hoven";"3781.4";"Colombo";"Batavia";"1761-3-24T00:00:00Z";"2.33333";"81.8"
"29187";"Bos en Hoven";"3781.4";"Colombo";"Batavia";"1761-3-25T00:00:00Z";"2.33333";"81.85"
"29188";"Bos en Hoven";"3781.4";"Colombo";"Batavia";"1761-3-26T00:00:00Z";"2.56667";"81.9333"
"29202";"Bos en Hoven";"3781.4";"Colombo";"Batavia";"1761-4-9T00:00:00Z";"-5.3";"99.0167"
"29203";"Bos en Hoven";"3781.4";"Colombo";"Batavia";"1761-4-10T00:00:00Z";"-5.38333";"100.483"
