"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"91396";"Pollux";"4710.3";"Rammekens";"Batavia";"1791-12-26T00:00:00Z";"2.15";"-17.5"
"91460";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-28T00:00:00Z";"-34.05";"17.8"
"91447";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-15T00:00:00Z";"-34.8";"6.09"
"91445";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-13T00:00:00Z";"-35.7333";"1.8"
"91444";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-12T00:00:00Z";"-35.7833";"0.97"
"91443";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-11T00:00:00Z";"-35.9667";"0.07"
"91442";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-10T00:00:00Z";"-35";"-0.99"
"91441";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-9T00:00:00Z";"-35.5333";"-3.01"
"91440";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-8T00:00:00Z";"-35.3167";"-4.05"
"91439";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-7T00:00:00Z";"-35.5167";"-5.08333"
"91438";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-6T00:00:00Z";"-35.5167";"-7.09"
"91448";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-16T00:00:00Z";"-34.6167";"6.66"
"91449";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-17T00:00:00Z";"-34.4833";"6.45"
"91458";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-26T00:00:00Z";"-34.5167";"16.26"
"91457";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-25T00:00:00Z";"-33.5833";"15.52"
"91456";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-24T00:00:00Z";"-34.1333";"15.35"
"91455";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-23T00:00:00Z";"-34.2333";"15.19"
"91454";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-22T00:00:00Z";"-34.4";"13.84"
"91453";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-21T00:00:00Z";"-34.2333";"12.6"
"91452";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-20T00:00:00Z";"-34.3167";"11.11"
"91451";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-19T00:00:00Z";"-34.5167";"9.12"
"91450";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-18T00:00:00Z";"-34.5833";"7.42"
"91437";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-5T00:00:00Z";"-35.6667";"-9.1"
"91436";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-2-4T00:00:00Z";"-35.3333";"-10.9833"
"91424";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-1-23T00:00:00Z";"-25.4";"-24.06"
"91423";"Pollux";"4710.3";"Rammekens";"Batavia";"1792-1-22T00:00:00Z";"-24.4833";"-23.8333"
