"49831";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-3-20T00:00:00Z";"-28.8333";"12.59"
"49793";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-1-2T00:00:00Z";"-29.8667";"51.0167"
"49864";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-23T00:00:00Z";"3.13333";"-22.9167"
"49763";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-3T00:00:00Z";"-14.7333";"96.7167"
"49764";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-4T00:00:00Z";"-15.35";"94.7667"
"49765";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-5T00:00:00Z";"-16.2333";"92.9667"
"49766";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-6T00:00:00Z";"-16.85";"91.0333"
"49767";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-7T00:00:00Z";"-17.4167";"89.1167"
"49768";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-8T00:00:00Z";"-17.7";"88.2167"
"49769";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-9T00:00:00Z";"-18.0667";"87.2333"
"49770";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-10T00:00:00Z";"-18.6833";"85.6667"
"49762";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-2T00:00:00Z";"-13.8333";"98.5"
"49761";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-1T00:00:00Z";"-12.4";"99.6"
"49858";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-17T00:00:00Z";"-1.46667";"-19.8167"
"49757";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-11-27T00:00:00Z";"-8.01667";"102.783"
"49758";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-11-28T00:00:00Z";"-8.46667";"102.333"
"49759";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-11-29T00:00:00Z";"-9.48333";"101.55"
"49760";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-11-30T00:00:00Z";"-10.6333";"100.667"
"49854";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-13T00:00:00Z";"-5.1";"-16.15"
"49855";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-14T00:00:00Z";"-4.05";"-17.1833"
"49856";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-15T00:00:00Z";"-2.98333";"-18.0833"
"49857";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-16T00:00:00Z";"-2.51667";"-19.0167"
"49771";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-11T00:00:00Z";"-19.4167";"83.6667"
"49772";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-12T00:00:00Z";"-20.0667";"81.9"
"49784";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-24T00:00:00Z";"-26.8667";"64.75"
"49785";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-25T00:00:00Z";"-27.25";"62.7667"
"49786";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-26T00:00:00Z";"-27.8";"61.1"
"49787";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-27T00:00:00Z";"-27.9333";"59.7667"
"49788";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-28T00:00:00Z";"-28.2333";"58.5833"
"49789";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-29T00:00:00Z";"-28.6333";"57.6"
"49790";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-30T00:00:00Z";"-29.1";"56.35"
"49791";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-31T00:00:00Z";"-28.8833";"54.9667"
"49783";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-23T00:00:00Z";"-26.3167";"65.9833"
"49782";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-22T00:00:00Z";"-25.3833";"67.5333"
"49781";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-21T00:00:00Z";"-24.6";"69.65"
"49773";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-13T00:00:00Z";"-20.7833";"80.1833"
"49774";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-14T00:00:00Z";"-21.2667";"78.6"
"49775";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-15T00:00:00Z";"-21.55";"77.2333"
"49776";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-16T00:00:00Z";"-22.2167";"75.7"
"49777";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-17T00:00:00Z";"-22.8333";"74.3333"
"49778";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-18T00:00:00Z";"-22.85";"73.6167"
"49779";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-19T00:00:00Z";"-23.4";"72.9833"
"49780";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-12-20T00:00:00Z";"-24.0833";"71.4333"
"49792";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-1-1T00:00:00Z";"-29.4";"52.9667"
"49835";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-3-24T00:00:00Z";"-24.1333";"6.31"
"49884";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-13T00:00:00Z";"27.1667";"-36.2667"
