"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"49404";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-14T00:00:00Z";"22";"-19.95"
"49403";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-13T00:00:00Z";"24.1333";"-19.4833"
"49402";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-12T00:00:00Z";"26.5";"-18.9667"
"49401";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-11T00:00:00Z";"28.5333";"-18.5333"
"49400";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-10T00:00:00Z";"30.3833";"-18.5333"
"49399";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-9T00:00:00Z";"31.7667";"-18.5333"
"49398";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-8T00:00:00Z";"32";"-18.1167"
"49397";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-7T00:00:00Z";"32.35";"-17.9"
"49406";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-16T00:00:00Z";"16.7833";"-21.0333"
"49407";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-17T00:00:00Z";"14.0667";"-21.05"
"49415";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-3-5T00:00:00Z";"1.63333";"-16.6167"
"49414";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-3-4T00:00:00Z";"2.21667";"-17.1"
"49413";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-3-3T00:00:00Z";"2.83333";"-17.35"
"49412";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-3-2T00:00:00Z";"3.43333";"-17.4"
"49411";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-3-1T00:00:00Z";"4.16667";"-17.4"
"49410";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-28T00:00:00Z";"4.45";"-17.6167"
"49409";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-27T00:00:00Z";"4.66667";"-17.7667"
"49408";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-26T00:00:00Z";"5.48333";"-18.0833"
"49396";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-6T00:00:00Z";"32.6";"-17.8667"
"49395";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-5T00:00:00Z";"33.0833";"-17.4833"
"49384";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-1-25T00:00:00Z";"48.9833";"-9.61667"
"49383";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-1-24T00:00:00Z";"49.6";"-8.13333"
"49382";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-1-23T00:00:00Z";"49.1333";"-6.65"
"49381";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-1-22T00:00:00Z";"48.9";"-6.25"
"49380";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-1-21T00:00:00Z";"49.2667";NULL
"49379";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-1-20T00:00:00Z";"49.9667";NULL
"49378";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-1-19T00:00:00Z";NULL;NULL
"49405";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-2-15T00:00:00Z";"19.55";"-19.9333"
"49385";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-1-26T00:00:00Z";"48.9333";"-10.55"
"49386";"Goede Trouw";"4663.2";"Vlissingen";"Kaap de Goede Hoop";"1790-1-27T00:00:00Z";"47.6167";"-10.9167"
