"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"12710";"Akerendam";"3644.5";"Texel";"Java";"1755-1-26T00:00:00Z";"9.81667";"-21.0833"
"12812";"Akerendam";"3644.5";"Texel";"Java";"1755-5-31T00:00:00Z";"-24.7167";"104.93"
"12811";"Akerendam";"3644.5";"Texel";"Java";"1755-5-30T00:00:00Z";"-24.7";"103.28"
"12809";"Akerendam";"3644.5";"Texel";"Java";"1755-5-28T00:00:00Z";"-27.0833";"98.94"
"12707";"Akerendam";"3644.5";"Texel";"Java";"1755-1-23T00:00:00Z";"15.65";"-22.2"
"12808";"Akerendam";"3644.5";"Texel";"Java";"1755-5-27T00:00:00Z";"-28.1667";"97.03"
"12712";"Akerendam";"3644.5";"Texel";"Java";"1755-1-28T00:00:00Z";"5.86667";"-19.8333"
"12711";"Akerendam";"3644.5";"Texel";"Java";"1755-1-27T00:00:00Z";"8";"-19.7167"
"12813";"Akerendam";"3644.5";"Texel";"Java";"1755-6-1T00:00:00Z";"-23.7833";"106.68"
"12814";"Akerendam";"3644.5";"Texel";"Java";"1755-6-2T00:00:00Z";"-22.9";"108.44"
"12815";"Akerendam";"3644.5";"Texel";"Java";"1755-6-3T00:00:00Z";"-21.4833";"109.35"
"12824";"Akerendam";"3644.5";"Texel";"Java";"1755-6-12T00:00:00Z";"-8.26667";"108"
"12823";"Akerendam";"3644.5";"Texel";"Java";"1755-6-11T00:00:00Z";"-8.9";"109.51"
"12821";"Akerendam";"3644.5";"Texel";"Java";"1755-6-9T00:00:00Z";"-14.0333";"110.21"
"12820";"Akerendam";"3644.5";"Texel";"Java";"1755-6-8T00:00:00Z";"-15.85";"110.06"
"12822";"Akerendam";"3644.5";"Texel";"Java";"1755-6-10T00:00:00Z";"-11.4667";"109.88"
"12818";"Akerendam";"3644.5";"Texel";"Java";"1755-6-6T00:00:00Z";"-16.5333";"109.77"
"12817";"Akerendam";"3644.5";"Texel";"Java";"1755-6-5T00:00:00Z";"-17.6667";"109.54"
"12816";"Akerendam";"3644.5";"Texel";"Java";"1755-6-4T00:00:00Z";"-19.6833";"109.39"
"12709";"Akerendam";"3644.5";"Texel";"Java";"1755-1-25T00:00:00Z";"11.6833";"-21.5"
"12708";"Akerendam";"3644.5";"Texel";"Java";"1755-1-24T00:00:00Z";"13.7333";"-21.8667"
"12702";"Akerendam";"3644.5";"Texel";"Java";"1755-1-18T00:00:00Z";"27.1";"-19.0667"
"12690";"Akerendam";"3644.5";"Texel";"Java";"1755-1-6T00:00:00Z";"47.7167";"-9.75"
"12706";"Akerendam";"3644.5";"Texel";"Java";"1755-1-22T00:00:00Z";"17.3";"-22.4667"
"12705";"Akerendam";"3644.5";"Texel";"Java";"1755-1-21T00:00:00Z";"20.3";"-21.9"
"12704";"Akerendam";"3644.5";"Texel";"Java";"1755-1-20T00:00:00Z";"22.8667";"-20.8333"
