"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"61086";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-28T00:00:00Z";"-31.2167";"37.85"
"61087";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-29T00:00:00Z";"-30.6667";"37.6667"
"61088";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-30T00:00:00Z";"-31.5";"36.7"
"61089";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-31T00:00:00Z";"-31.6333";"37.05"
"61090";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-4-1T00:00:00Z";"-31.4833";"36.7833"
"61091";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-4-2T00:00:00Z";"-31.4167";"36.7333"
"61092";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-4-3T00:00:00Z";"-32.3167";"35.9167"
"61093";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-4-4T00:00:00Z";"-33.1667";"33.7167"
"61094";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-4-5T00:00:00Z";"-33.75";"32.6667"
"61085";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-27T00:00:00Z";"-30.8667";"38.4333"
"61084";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-26T00:00:00Z";"-31.3333";"38.95"
"61083";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-25T00:00:00Z";"-31.8";"38.5167"
"61074";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-16T00:00:00Z";"-29.4833";"46.7667"
"61073";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-15T00:00:00Z";"-29.5";"47.4667"
"61075";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-17T00:00:00Z";"-29.4833";"45.25"
"61076";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-18T00:00:00Z";"-29.8167";"43.7"
"61077";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-19T00:00:00Z";"-30.05";"41.5"
"61078";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-20T00:00:00Z";"-30.8167";"39.7167"
"61079";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-21T00:00:00Z";"-30.9";"38.2833"
"61080";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-22T00:00:00Z";"-31.2833";"37.7833"
"61081";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-23T00:00:00Z";"-31.75";"37.4167"
"61082";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-3-24T00:00:00Z";"-31.2167";"37.75"
"61095";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-4-6T00:00:00Z";"-34.1667";"31.4833"
"61096";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-4-7T00:00:00Z";"-34.0667";"30.6833"
"61214";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-8-20T00:00:00Z";"56.9833";NULL
"61215";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-8-21T00:00:00Z";"56.3833";NULL
"61216";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-8-22T00:00:00Z";"55.9667";NULL
"61117";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-5-15T00:00:00Z";"-29";"12.8"
"61118";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-5-16T00:00:00Z";"-28.0167";"11.9167"
"61119";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-5-17T00:00:00Z";"-27.8833";"12.15"
"61120";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-5-18T00:00:00Z";"-26.2167";"10.5"
"61121";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-5-19T00:00:00Z";"-25.2167";"9.33333"
"61122";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-5-20T00:00:00Z";"-23.6333";"7.5"
"61123";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-5-21T00:00:00Z";"-22.0833";"5.78333"
"61213";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-8-19T00:00:00Z";"58.2167";NULL
"61212";"Jerusalem";"7469.1";"Batavia";"Hellevoetsluis";"1756-8-18T00:00:00Z";"59.35";NULL
