"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"65915";"Landskroon";"3921.1";"Texel";"Batavia";"1765-2-11T00:00:00Z";"6.55";"-21.3833"
"65916";"Landskroon";"3921.1";"Texel";"Batavia";"1765-2-12T00:00:00Z";"5.11667";"-20.8667"
"65917";"Landskroon";"3921.1";"Texel";"Batavia";"1765-2-13T00:00:00Z";"4.08333";"-20.45"
"65919";"Landskroon";"3921.1";"Texel";"Batavia";"1765-2-15T00:00:00Z";"2.98333";"-20.1333"
"65918";"Landskroon";"3921.1";"Texel";"Batavia";"1765-2-14T00:00:00Z";"3.56667";"-20.25"
"65914";"Landskroon";"3921.1";"Texel";"Batavia";"1765-2-10T00:00:00Z";"7.85";"-21.95"
"65880";"Landskroon";"3921.1";"Texel";"Batavia";"1764-12-28T00:00:00Z";"45.3667";"-12.3167"
"65912";"Landskroon";"3921.1";"Texel";"Batavia";"1765-2-8T00:00:00Z";"11.4667";"-23.55"
"65911";"Landskroon";"3921.1";"Texel";"Batavia";"1765-2-7T00:00:00Z";"14.2833";"-24.3167"
"65910";"Landskroon";"3921.1";"Texel";"Batavia";"1765-2-6T00:00:00Z";NULL;NULL
"65909";"Landskroon";"3921.1";"Texel";"Batavia";"1765-1-26T00:00:00Z";"15.5";"-23.25"
"65908";"Landskroon";"3921.1";"Texel";"Batavia";"1765-1-25T00:00:00Z";"17.38";"-22.9167"
"65907";"Landskroon";"3921.1";"Texel";"Batavia";"1765-1-24T00:00:00Z";"18.25";"-22.9167"
"65906";"Landskroon";"3921.1";"Texel";"Batavia";"1765-1-23T00:00:00Z";"20.7";"-22.9167"
"65905";"Landskroon";"3921.1";"Texel";"Batavia";"1765-1-22T00:00:00Z";"22.49";"-22.9167"
"65913";"Landskroon";"3921.1";"Texel";"Batavia";"1765-2-9T00:00:00Z";"9.55";"-22.7167"
"66040";"Landskroon";"3921.1";"Texel";"Batavia";"1765-7-1T00:00:00Z";"-26.7";"97.85"
"65878";"Landskroon";"3921.1";"Texel";"Batavia";"1764-12-26T00:00:00Z";"46.2167";"-11.8833"
"65876";"Landskroon";"3921.1";"Texel";"Batavia";"1764-12-24T00:00:00Z";"46.75";"-9.46667"
"65875";"Landskroon";"3921.1";"Texel";"Batavia";"1764-12-23T00:00:00Z";"47.7167";"-7.36667"
