"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"136127";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-7-23T00:00:00Z";"-33.2";"-14.66"
"136135";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-7-31T00:00:00Z";"-34.3333";"-3.53"
"136134";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-7-30T00:00:00Z";"-34.1833";"-4.27"
"136133";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-7-29T00:00:00Z";"-34.15";"-3.62"
"136187";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-10-27T00:00:00Z";"-10.3333";"86.4333"
"136186";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-10-26T00:00:00Z";"-12.05";"86.05"
"136185";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-10-25T00:00:00Z";"-13.4333";"85.9167"
"136184";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-10-24T00:00:00Z";"-13.5667";"86.3167"
"136183";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-10-23T00:00:00Z";"-14.2833";"86.5"
"136136";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-8-1T00:00:00Z";"-34.5333";"-1.38"
"136137";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-8-2T00:00:00Z";"-34.65";"1.1"
"136145";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-8-10T00:00:00Z";"-34.2667";"16.77"
"136144";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-8-9T00:00:00Z";"-34.0333";"15.43"
"136143";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-8-8T00:00:00Z";"-34.3";"13.91"
"136142";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-8-7T00:00:00Z";"-34.3";"12.64"
"136141";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-8-6T00:00:00Z";"-34.3";"10.24"
"136140";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-8-5T00:00:00Z";"-34.4667";"7.82"
"136139";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-8-4T00:00:00Z";"-34.7333";"5.84"
"136138";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-8-3T00:00:00Z";"-34.6667";"3.75"
"136182";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-10-22T00:00:00Z";"-15.9333";"86.8833"
"136181";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-10-21T00:00:00Z";"-18.1833";"86.8833"
"136170";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-10-10T00:00:00Z";"-37.65";"72.2667"
"136169";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-10-9T00:00:00Z";"-37.6";"70.1667"
"136168";"Zeeland";"4515.1";"Rammekens";"Colombo";"1786-10-8T00:00:00Z";"-37.4";"67.3833"
