"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"61748";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1775-2-14T00:00:00Z";"-35.9833";"16.9"
"61747";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1775-2-13T00:00:00Z";"-35.9167";"14.85"
"61746";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1775-2-12T00:00:00Z";"-36.1167";"15.04"
"61745";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1775-2-11T00:00:00Z";"-36.25";"13.82"
"61744";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1775-2-10T00:00:00Z";"-36.2667";"11.64"
"61743";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1775-2-9T00:00:00Z";"-36.1333";"9.62"
"61749";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1775-2-15T00:00:00Z";"-35.7667";"17.82"
"61672";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1774-11-20T00:00:00Z";"24.0667";"-21.1667"
"61671";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1774-11-19T00:00:00Z";"24.3833";"-21.0333"
"61670";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1774-11-18T00:00:00Z";"25.05";"-20.5167"
"61669";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1774-11-17T00:00:00Z";"27.2833";"-19.4"
"61668";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1774-11-16T00:00:00Z";"28.2833";"-18.1333"
"61667";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1774-11-15T00:00:00Z";"28.9667";"-17.9"
"61666";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1774-11-14T00:00:00Z";"29.3";"-17.3"
"61750";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1775-2-16T00:00:00Z";"-35.4667";"18.82"
"61683";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1774-12-11T00:00:00Z";"7.08";"-19.9333"
"61682";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1774-12-10T00:00:00Z";"7.61667";"-19.8833"
"61681";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1774-12-9T00:00:00Z";"8.35";"-20.1"
"61680";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1774-12-8T00:00:00Z";NULL;"-20.0667"
"61679";"Jonge Lieve";"4211.6";"Texel";"Kaap de Goede Hoop";"1774-11-27T00:00:00Z";"14.9167";NULL
