"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"76426";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-20T00:00:00Z";"-10.1333";"-26.72"
"76424";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-18T00:00:00Z";"-7.41667";"-25.54"
"76425";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-19T00:00:00Z";"-8.78333";"-25.91"
"76423";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-17T00:00:00Z";"-6.26667";"-25.23"
"76422";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-16T00:00:00Z";"-5.06667";"-24.79"
"76421";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-15T00:00:00Z";"-3.93333";"-24.2"
"76420";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-14T00:00:00Z";"-2.63333";"-23.64"
"76419";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-13T00:00:00Z";"-1.66667";"-23.1833"
"76427";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-21T00:00:00Z";"-11.1667";"-27.07"
"76428";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-22T00:00:00Z";"-12.35";"-26.88"
"76438";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-31T00:00:00Z";"-22.15";"-25.8667"
"76437";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-30T00:00:00Z";"-21.0167";"-24.9833"
"76436";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-29T00:00:00Z";"-20.2667";"-23.8333"
"76435";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-28T00:00:00Z";"-20.1167";"-23.5"
"76434";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-27T00:00:00Z";"-19.9667";"-24.35"
"76433";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-27T00:00:00Z";"-19.8";"-24.4"
"76431";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-25T00:00:00Z";"-17.3667";"-25.32"
"76430";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-24T00:00:00Z";"-15.8167";"-25.83"
"76429";"Mentor";"4746.4";"Rammekens";"Simonsbaai";"1793-5-23T00:00:00Z";"-13.9333";"-26.4"
