"RecID";"ShipName";"DASNumber";"VoyageFrom";"VoyageTo";"timestamp";"Lat3";"Lon3"
"49365";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-12T00:00:00Z";"-32.8333";"90.4667"
"49357";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-4T00:00:00Z";"-37.2";"73.05"
"49356";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-3T00:00:00Z";"-37.0333";"71.5167"
"49326";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-4T00:00:00Z";"-36.9667";"23.6333"
"49358";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-5T00:00:00Z";"-37.2";"75.3333"
"49359";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-6T00:00:00Z";"-36.8";"78.1"
"49355";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-2T00:00:00Z";"-36.6167";"70"
"49323";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-1T00:00:00Z";NULL;NULL
"49324";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-2T00:00:00Z";"-35.5833";"20.5333"
"49325";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-3T00:00:00Z";"-36.35";"22.2333"
"49330";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-8T00:00:00Z";"-36.3333";"29.5167"
"49329";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-7T00:00:00Z";"-35.9167";"27.55"
"49328";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-6T00:00:00Z";"-36.0833";"26.4333"
"49327";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-5T00:00:00Z";"-36.5667";"25.8333"
"49360";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-7T00:00:00Z";"-36.1333";"80.3833"
"49361";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-8T00:00:00Z";"-35.6167";"81.9167"
"49369";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-16T00:00:00Z";"-28.7667";"98.1"
"49366";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-13T00:00:00Z";"-31.9167";"92.9"
"49370";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-17T00:00:00Z";"-27.2667";"99.8333"
"49367";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-14T00:00:00Z";"-30.75";"95.2667"
"49371";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-18T00:00:00Z";"-26.2667";"101.867"
"49372";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-19T00:00:00Z";"-25.4333";"103.983"
"49373";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-20T00:00:00Z";"-24.7833";"106.017"
"49374";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-21T00:00:00Z";"-23.8333";"107.283"
"49375";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-22T00:00:00Z";"-22.8667";"108.433"
"49376";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-23T00:00:00Z";"-21.3167";"106.883"
"49377";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-24T00:00:00Z";"-20.1667";"107.233"
"49364";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-11T00:00:00Z";"-33.6167";"87.5667"
"49363";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-10T00:00:00Z";"-34.2333";"85.4167"
"49362";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-9T00:00:00Z";"-35.1";"83.4667"
"49368";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-15T00:00:00Z";"-29.6833";"97"
"49342";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-20T00:00:00Z";"-38.3833";"50.1333"
"49331";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-9T00:00:00Z";"-36.5";"32.0667"
"49332";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-10T00:00:00Z";"-36.4833";"34.5333"
"49333";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-11T00:00:00Z";"-36.3833";"36.9333"
"49334";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-12T00:00:00Z";"-36.2667";"39.1833"
"49335";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-13T00:00:00Z";"-36.1333";"40.05"
"49336";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-14T00:00:00Z";"-36.3333";"41.0667"
"49343";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-21T00:00:00Z";"-37.8";"51.3"
"49338";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-16T00:00:00Z";"-38.0333";"43.55"
"49339";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-17T00:00:00Z";"-38.3833";"44.55"
"49340";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-18T00:00:00Z";"-38.2333";"45.9833"
"49341";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-19T00:00:00Z";"-38.4333";"47.6333"
"49344";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-22T00:00:00Z";"-38.6167";"53.3167"
"49345";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-23T00:00:00Z";"-38.1833";"54.9667"
"49346";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-24T00:00:00Z";"-37.7";"55.9"
"49350";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-28T00:00:00Z";"-38.05";"62.8333"
"49337";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-15T00:00:00Z";"-37.1667";"42.2833"
"49352";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-30T00:00:00Z";"-36.45";"67.7333"
"49354";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-8-1T00:00:00Z";"-36.4333";"68.55"
"49353";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-31T00:00:00Z";"-36.1";"68.15"
"49349";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-27T00:00:00Z";"-38.5667";"61.1833"
"49348";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-26T00:00:00Z";"-38.3833";"59.5667"
"49347";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-25T00:00:00Z";"-38.0667";"57.1833"
"49351";"Goede Intentie";"4552.1";"Kaap de Goede Hoop";"Batavia";"1787-7-29T00:00:00Z";"-36.9167";"65.4167"
